agreement,disagreement,number,subject_index,verb_index,completed
De persoon die de personen de persoon kennen bewondert,De persoon die de personen de persoon kennen bewonderen,singular,1,8,De persoon die de personen de persoon kennen bewondert de persoon.
De persoon die de personen de persoon kennen inspireert,De persoon die de personen de persoon kennen inspireren,singular,1,8,De persoon die de personen de persoon kennen inspireert de persoon.
De persoon die de personen de persoon kennen stimuleert,De persoon die de personen de persoon kennen stimuleren,singular,1,8,De persoon die de personen de persoon kennen stimuleert de persoon.
De persoon die de personen de persoon kennen bemoedigt,De persoon die de personen de persoon kennen bemoedigen,singular,1,8,De persoon die de personen de persoon kennen bemoedigt de persoon.
De persoon die de personen de persoon kennen groet,De persoon die de personen de persoon kennen groeten,singular,1,8,De persoon die de personen de persoon kennen groet de persoon.
De persoon die de personen de persoon kennen kent,De persoon die de personen de persoon kennen kennen,singular,1,8,De persoon die de personen de persoon kennen kent de persoon.
De persoon die de personen de persoon kennen observeert,De persoon die de personen de persoon kennen observeren,singular,1,8,De persoon die de personen de persoon kennen observeert de persoon.
De persoon die de personen de persoon observeren vermijdt,De persoon die de personen de persoon observeren vermijden,singular,1,8,De persoon die de personen de persoon observeren vermijdt de persoon.
De persoon die de personen de persoon observeren bewondert,De persoon die de personen de persoon observeren bewonderen,singular,1,8,De persoon die de personen de persoon observeren bewondert de persoon.
De persoon die de personen de persoon observeren inspireert,De persoon die de personen de persoon observeren inspireren,singular,1,8,De persoon die de personen de persoon observeren inspireert de persoon.
De persoon die de personen de persoon observeren stimuleert,De persoon die de personen de persoon observeren stimuleren,singular,1,8,De persoon die de personen de persoon observeren stimuleert de persoon.
De persoon die de personen de persoon observeren bemoedigt,De persoon die de personen de persoon observeren bemoedigen,singular,1,8,De persoon die de personen de persoon observeren bemoedigt de persoon.
De persoon die de personen de persoon observeren groet,De persoon die de personen de persoon observeren groeten,singular,1,8,De persoon die de personen de persoon observeren groet de persoon.
De persoon die de personen de persoon observeren kent,De persoon die de personen de persoon observeren kennen,singular,1,8,De persoon die de personen de persoon observeren kent de persoon.
De persoon die de personen de persoon observeren observeert,De persoon die de personen de persoon observeren observeren,singular,1,8,De persoon die de personen de persoon observeren observeert de persoon.
De persoon die de personen de personen vermijden vermijdt,De persoon die de personen de personen vermijden vermijden,singular,1,8,De persoon die de personen de personen vermijden vermijdt de persoon.
De persoon die de personen de personen vermijden bewondert,De persoon die de personen de personen vermijden bewonderen,singular,1,8,De persoon die de personen de personen vermijden bewondert de persoon.
De persoon die de personen de personen vermijden inspireert,De persoon die de personen de personen vermijden inspireren,singular,1,8,De persoon die de personen de personen vermijden inspireert de persoon.
De persoon die de personen de personen vermijden stimuleert,De persoon die de personen de personen vermijden stimuleren,singular,1,8,De persoon die de personen de personen vermijden stimuleert de persoon.
De persoon die de personen de personen vermijden bemoedigt,De persoon die de personen de personen vermijden bemoedigen,singular,1,8,De persoon die de personen de personen vermijden bemoedigt de persoon.
De persoon die de personen de personen vermijden groet,De persoon die de personen de personen vermijden groeten,singular,1,8,De persoon die de personen de personen vermijden groet de persoon.
De persoon die de personen de personen vermijden kent,De persoon die de personen de personen vermijden kennen,singular,1,8,De persoon die de personen de personen vermijden kent de persoon.
De persoon die de personen de personen vermijden observeert,De persoon die de personen de personen vermijden observeren,singular,1,8,De persoon die de personen de personen vermijden observeert de persoon.
De persoon die de personen de personen bewonderen vermijdt,De persoon die de personen de personen bewonderen vermijden,singular,1,8,De persoon die de personen de personen bewonderen vermijdt de persoon.
De persoon die de personen de personen bewonderen bewondert,De persoon die de personen de personen bewonderen bewonderen,singular,1,8,De persoon die de personen de personen bewonderen bewondert de persoon.
De persoon die de personen de personen bewonderen inspireert,De persoon die de personen de personen bewonderen inspireren,singular,1,8,De persoon die de personen de personen bewonderen inspireert de persoon.
De persoon die de personen de personen bewonderen stimuleert,De persoon die de personen de personen bewonderen stimuleren,singular,1,8,De persoon die de personen de personen bewonderen stimuleert de persoon.
De persoon die de personen de personen bewonderen bemoedigt,De persoon die de personen de personen bewonderen bemoedigen,singular,1,8,De persoon die de personen de personen bewonderen bemoedigt de persoon.
De persoon die de personen de personen bewonderen groet,De persoon die de personen de personen bewonderen groeten,singular,1,8,De persoon die de personen de personen bewonderen groet de persoon.
De persoon die de personen de personen bewonderen kent,De persoon die de personen de personen bewonderen kennen,singular,1,8,De persoon die de personen de personen bewonderen kent de persoon.
De persoon die de personen de personen bewonderen observeert,De persoon die de personen de personen bewonderen observeren,singular,1,8,De persoon die de personen de personen bewonderen observeert de persoon.
De persoon die de personen de personen inspireren vermijdt,De persoon die de personen de personen inspireren vermijden,singular,1,8,De persoon die de personen de personen inspireren vermijdt de persoon.
De persoon die de personen de personen inspireren bewondert,De persoon die de personen de personen inspireren bewonderen,singular,1,8,De persoon die de personen de personen inspireren bewondert de persoon.
De persoon die de personen de personen inspireren inspireert,De persoon die de personen de personen inspireren inspireren,singular,1,8,De persoon die de personen de personen inspireren inspireert de persoon.
De persoon die de personen de personen inspireren stimuleert,De persoon die de personen de personen inspireren stimuleren,singular,1,8,De persoon die de personen de personen inspireren stimuleert de persoon.
De persoon die de personen de personen inspireren bemoedigt,De persoon die de personen de personen inspireren bemoedigen,singular,1,8,De persoon die de personen de personen inspireren bemoedigt de persoon.
De persoon die de personen de personen inspireren groet,De persoon die de personen de personen inspireren groeten,singular,1,8,De persoon die de personen de personen inspireren groet de persoon.
De persoon die de personen de personen inspireren kent,De persoon die de personen de personen inspireren kennen,singular,1,8,De persoon die de personen de personen inspireren kent de persoon.
De persoon die de personen de personen inspireren observeert,De persoon die de personen de personen inspireren observeren,singular,1,8,De persoon die de personen de personen inspireren observeert de persoon.
De persoon die de personen de personen stimuleren vermijdt,De persoon die de personen de personen stimuleren vermijden,singular,1,8,De persoon die de personen de personen stimuleren vermijdt de persoon.
De persoon die de personen de personen stimuleren bewondert,De persoon die de personen de personen stimuleren bewonderen,singular,1,8,De persoon die de personen de personen stimuleren bewondert de persoon.
De persoon die de personen de personen stimuleren inspireert,De persoon die de personen de personen stimuleren inspireren,singular,1,8,De persoon die de personen de personen stimuleren inspireert de persoon.
