agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	number2	number3	completed
De directeur denkt dat de winnaar op de vrachtwagen de persoon onderzoekt	De directeur denkt dat de winnaar op de vrachtwagen de persoon onderzoeken	onderzoekt	onderzoeken	5	11	singular	singular	singular	De directeur denkt dat de winnaar op de vrachtwagen de persoon onderzoekt.
De persoon gelooft dat de inwoner bij de tafel de persoon onderzoekt	De persoon gelooft dat de inwoner bij de tafel de persoon onderzoeken	onderzoekt	onderzoeken	5	11	singular	singular	singular	De persoon gelooft dat de inwoner bij de tafel de persoon onderzoekt.
De automobilist denkt dat de advocaat op de boom de persoon bekritiseert	De automobilist denkt dat de advocaat op de boom de persoon bekritiseren	bekritiseert	bekritiseren	5	11	singular	singular	singular	De automobilist denkt dat de advocaat op de boom de persoon bekritiseert.
De automobilist ziet dat de inwoner op het bureau de persoon bekritiseert	De automobilist ziet dat de inwoner op het bureau de persoon bekritiseren	bekritiseert	bekritiseren	5	11	singular	singular	singular	De automobilist ziet dat de inwoner op het bureau de persoon bekritiseert.
De automobilist wil dat de winnaar achter het raam de persoon hoort	De automobilist wil dat de winnaar achter het raam de persoon horen	hoort	horen	5	11	singular	singular	singular	De automobilist wil dat de winnaar achter het raam de persoon hoort.
De automobilist denkt dat de man naast de boom de persoon verleidt	De automobilist denkt dat de man naast de boom de persoon verleiden	verleidt	verleiden	5	11	singular	singular	singular	De automobilist denkt dat de man naast de boom de persoon verleidt.
De werkgever wenst dat de jongen op de fiets de persoon hoort	De werkgever wenst dat de jongen op de fiets de persoon horen	hoort	horen	5	11	singular	singular	singular	De werkgever wenst dat de jongen op de fiets de persoon hoort.
De automobilist gelooft dat de boer naast de stoel de persoon kent	De automobilist gelooft dat de boer naast de stoel de persoon kennen	kent	kennen	5	11	singular	singular	singular	De automobilist gelooft dat de boer naast de stoel de persoon kent.
De persoon wil dat de meid bij het raam de persoon bekritiseert	De persoon wil dat de meid bij het raam de persoon bekritiseren	bekritiseert	bekritiseren	5	11	singular	singular	singular	De persoon wil dat de meid bij het raam de persoon bekritiseert.
De werkgever gelooft dat de meid achter het bureau de persoon onderzoekt	De werkgever gelooft dat de meid achter het bureau de persoon onderzoeken	onderzoekt	onderzoeken	5	11	singular	singular	singular	De werkgever gelooft dat de meid achter het bureau de persoon onderzoekt.
De automobilist gelooft dat de advocaat op de fiets de persoon stimuleert	De automobilist gelooft dat de advocaat op de fiets de persoon stimuleren	stimuleert	stimuleren	5	11	singular	singular	singular	De automobilist gelooft dat de advocaat op de fiets de persoon stimuleert.
De directeur ziet dat de advocaat op de boom de persoon bekritiseert	De directeur ziet dat de advocaat op de boom de persoon bekritiseren	bekritiseert	bekritiseren	5	11	singular	singular	singular	De directeur ziet dat de advocaat op de boom de persoon bekritiseert.
De automobilist wenst dat de man op de stoel de persoon stimuleert	De automobilist wenst dat de man op de stoel de persoon stimuleren	stimuleert	stimuleren	5	11	singular	singular	singular	De automobilist wenst dat de man op de stoel de persoon stimuleert.
De werkgever wil dat de winnaar achter de stoel de persoon stimuleert	De werkgever wil dat de winnaar achter de stoel de persoon stimuleren	stimuleert	stimuleren	5	11	singular	singular	singular	De werkgever wil dat de winnaar achter de stoel de persoon stimuleert.
De werkgever wenst dat de schrijver bij de stoel de persoon roept	De werkgever wenst dat de schrijver bij de stoel de persoon roepen	roept	roepen	5	11	singular	singular	singular	De werkgever wenst dat de schrijver bij de stoel de persoon roept.
De persoon ziet dat de winnaar achter de tafel de persoon verleidt	De persoon ziet dat de winnaar achter de tafel de persoon verleiden	verleidt	verleiden	5	11	singular	singular	singular	De persoon ziet dat de winnaar achter de tafel de persoon verleidt.
De directeur denkt dat de boer achter het bureau de persoon onderzoekt	De directeur denkt dat de boer achter het bureau de persoon onderzoeken	onderzoekt	onderzoeken	5	11	singular	singular	singular	De directeur denkt dat de boer achter het bureau de persoon onderzoekt.
De werkgever wenst dat de boer bij het raam de persoon steunt	De werkgever wenst dat de boer bij het raam de persoon steunen	steunt	steunen	5	11	singular	singular	singular	De werkgever wenst dat de boer bij het raam de persoon steunt.
De werkgever wil dat de winnaar achter het bureau de persoon onderzoekt	De werkgever wil dat de winnaar achter het bureau de persoon onderzoeken	onderzoekt	onderzoeken	5	11	singular	singular	singular	De werkgever wil dat de winnaar achter het bureau de persoon onderzoekt.
De automobilist wil dat de advocaat achter de boom de persoon kent	De automobilist wil dat de advocaat achter de boom de persoon kennen	kent	kennen	5	11	singular	singular	singular	De automobilist wil dat de advocaat achter de boom de persoon kent.
De persoon ziet dat de jongen bij de vrachtwagen de persoon stimuleert	De persoon ziet dat de jongen bij de vrachtwagen de persoon stimuleren	stimuleert	stimuleren	5	11	singular	singular	singular	De persoon ziet dat de jongen bij de vrachtwagen de persoon stimuleert.
De werkgever ziet dat de schrijver bij het bureau de persoon steunt	De werkgever ziet dat de schrijver bij het bureau de persoon steunen	steunt	steunen	5	11	singular	singular	singular	De werkgever ziet dat de schrijver bij het bureau de persoon steunt.
De directeur wenst dat de schrijver naast het raam de persoon stimuleert	De directeur wenst dat de schrijver naast het raam de persoon stimuleren	stimuleert	stimuleren	5	11	singular	singular	singular	De directeur wenst dat de schrijver naast het raam de persoon stimuleert.
De directeur wil dat de inwoner naast de vrachtwagen de persoon steunt	De directeur wil dat de inwoner naast de vrachtwagen de persoon steunen	steunt	steunen	5	11	singular	singular	singular	De directeur wil dat de inwoner naast de vrachtwagen de persoon steunt.
De automobilist wil dat de winnaar bij de stoel de persoon hoort	De automobilist wil dat de winnaar bij de stoel de persoon horen	hoort	horen	5	11	singular	singular	singular	De automobilist wil dat de winnaar bij de stoel de persoon hoort.
De directeur wil dat de winnaar naast het bureau de persoon onderzoekt	De directeur wil dat de winnaar naast het bureau de persoon onderzoeken	onderzoekt	onderzoeken	5	11	singular	singular	singular	De directeur wil dat de winnaar naast het bureau de persoon onderzoekt.
De werkgever wil dat de jongen achter de tafel de persoon bekritiseert	De werkgever wil dat de jongen achter de tafel de persoon bekritiseren	bekritiseert	bekritiseren	5	11	singular	singular	singular	De werkgever wil dat de jongen achter de tafel de persoon bekritiseert.
De persoon ziet dat de jongen naast de stoel de persoon bekritiseert	De persoon ziet dat de jongen naast de stoel de persoon bekritiseren	bekritiseert	bekritiseren	5	11	singular	singular	singular	De persoon ziet dat de jongen naast de stoel de persoon bekritiseert.
De directeur wil dat de boer op het raam de persoon bekritiseert	De directeur wil dat de boer op het raam de persoon bekritiseren	bekritiseert	bekritiseren	5	11	singular	singular	singular	De directeur wil dat de boer op het raam de persoon bekritiseert.
De automobilist wenst dat de inwoner achter de tafel de persoon bekritiseert	De automobilist wenst dat de inwoner achter de tafel de persoon bekritiseren	bekritiseert	bekritiseren	5	11	singular	singular	singular	De automobilist wenst dat de inwoner achter de tafel de persoon bekritiseert.
De directeur ziet dat de boer bij de vrachtwagen de persoon onderzoekt	De directeur ziet dat de boer bij de vrachtwagen de persoon onderzoeken	onderzoekt	onderzoeken	5	11	singular	singular	singular	De directeur ziet dat de boer bij de vrachtwagen de persoon onderzoekt.
De automobilist wil dat de winnaar bij de stoel de persoon verleidt	De automobilist wil dat de winnaar bij de stoel de persoon verleiden	verleidt	verleiden	5	11	singular	singular	singular	De automobilist wil dat de winnaar bij de stoel de persoon verleidt.
De automobilist gelooft dat de advocaat bij de boom de persoon bekritiseert	De automobilist gelooft dat de advocaat bij de boom de persoon bekritiseren	bekritiseert	bekritiseren	5	11	singular	singular	singular	De automobilist gelooft dat de advocaat bij de boom de persoon bekritiseert.
De persoon wil dat de meid op de tafel de persoon roept	De persoon wil dat de meid op de tafel de persoon roepen	roept	roepen	5	11	singular	singular	singular	De persoon wil dat de meid op de tafel de persoon roept.
De persoon gelooft dat de schrijver achter de stoel de persoon verleidt	De persoon gelooft dat de schrijver achter de stoel de persoon verleiden	verleidt	verleiden	5	11	singular	singular	singular	De persoon gelooft dat de schrijver achter de stoel de persoon verleidt.
De werkgever denkt dat de inwoner op de stoel de persoon roept	De werkgever denkt dat de inwoner op de stoel de persoon roepen	roept	roepen	5	11	singular	singular	singular	De werkgever denkt dat de inwoner op de stoel de persoon roept.
De automobilist wenst dat de jongen op de vrachtwagen de persoon steunt	De automobilist wenst dat de jongen op de vrachtwagen de persoon steunen	steunt	steunen	5	11	singular	singular	singular	De automobilist wenst dat de jongen op de vrachtwagen de persoon steunt.
De automobilist gelooft dat de advocaat achter de boom de persoon roept	De automobilist gelooft dat de advocaat achter de boom de persoon roepen	roept	roepen	5	11	singular	singular	singular	De automobilist gelooft dat de advocaat achter de boom de persoon roept.
De automobilist wil dat de schrijver bij de vrachtwagen de persoon hoort	De automobilist wil dat de schrijver bij de vrachtwagen de persoon horen	hoort	horen	5	11	singular	singular	singular	De automobilist wil dat de schrijver bij de vrachtwagen de persoon hoort.
De persoon wil dat de advocaat op de tafel de persoon kent	De persoon wil dat de advocaat op de tafel de persoon kennen	kent	kennen	5	11	singular	singular	singular	De persoon wil dat de advocaat op de tafel de persoon kent.
De directeur ziet dat de jongen naast de tafel de persoon roept	De directeur ziet dat de jongen naast de tafel de persoon roepen	roept	roepen	5	11	singular	singular	singular	De directeur ziet dat de jongen naast de tafel de persoon roept.
De persoon wil dat de schrijver op de fiets de persoon bekritiseert	De persoon wil dat de schrijver op de fiets de persoon bekritiseren	bekritiseert	bekritiseren	5	11	singular	singular	singular	De persoon wil dat de schrijver op de fiets de persoon bekritiseert.
De werkgever ziet dat de winnaar bij de fiets de persoon roept	De werkgever ziet dat de winnaar bij de fiets de persoon roepen	roept	roepen	5	11	singular	singular	singular	De werkgever ziet dat de winnaar bij de fiets de persoon roept.
De directeur wenst dat de man achter de fiets de persoon roept	De directeur wenst dat de man achter de fiets de persoon roepen	roept	roepen	5	11	singular	singular	singular	De directeur wenst dat de man achter de fiets de persoon roept.
De werkgever gelooft dat de man op de stoel de persoon verleidt	De werkgever gelooft dat de man op de stoel de persoon verleiden	verleidt	verleiden	5	11	singular	singular	singular	De werkgever gelooft dat de man op de stoel de persoon verleidt.
De directeur ziet dat de winnaar achter de tafel de persoon onderzoekt	De directeur ziet dat de winnaar achter de tafel de persoon onderzoeken	onderzoekt	onderzoeken	5	11	singular	singular	singular	De directeur ziet dat de winnaar achter de tafel de persoon onderzoekt.
De automobilist denkt dat de schrijver op de tafel de persoon roept	De automobilist denkt dat de schrijver op de tafel de persoon roepen	roept	roepen	5	11	singular	singular	singular	De automobilist denkt dat de schrijver op de tafel de persoon roept.
De automobilist ziet dat de man achter het bureau de persoon roept	De automobilist ziet dat de man achter het bureau de persoon roepen	roept	roepen	5	11	singular	singular	singular	De automobilist ziet dat de man achter het bureau de persoon roept.
De directeur denkt dat de winnaar naast het raam de persoon verleidt	De directeur denkt dat de winnaar naast het raam de persoon verleiden	verleidt	verleiden	5	11	singular	singular	singular	De directeur denkt dat de winnaar naast het raam de persoon verleidt.
De werkgever ziet dat de winnaar achter de vrachtwagen de persoon onderzoekt	De werkgever ziet dat de winnaar achter de vrachtwagen de persoon onderzoeken	onderzoekt	onderzoeken	5	11	singular	singular	singular	De werkgever ziet dat de winnaar achter de vrachtwagen de persoon onderzoekt.
